NUM_PARTICIO;ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;NUM_LINEA;NUM_CONCEPTE;BASE_CONCEPTE;TIP_TAXA_CONCEP;PREU_CONCEPTE;IMP_CONCEPTE;IVA_APLICAT_CONC;OBSER_CONCEPTE
1;AB;2024;404;7;CL2;9;M;0.6;5.4;0.0;Clavegueram tram 2
1;AB;2024;404;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;405;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;405;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;405;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;405;4;CA7;6;M;4.0;24.0;0.0;Canon tram 4
1;AB;2024;405;5;CA5;43.8;P;10.0;4.38;10.0;IVA canon
1;AB;2024;405;6;CL1;24;M;0.4;9.6;0.0;Clavegueram tram 1
1;AB;2024;405;7;CL2;9;M;0.6;5.4;0.0;Clavegueram tram 2
1;AB;2024;405;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;406;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;406;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;406;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;406;4;CA7;2;M;4.0;8.0;0.0;Canon tram 4
1;AB;2024;406;5;CA5;27.8;P;10.0;2.78;10.0;IVA canon
1;AB;2024;406;6;CL1;20;M;0.4;8.0;0.0;Clavegueram tram 1
1;AB;2024;406;7;CL2;5;M;0.6;3.0;0.0;Clavegueram tram 2
1;AB;2024;406;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;407;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;407;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;407;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;407;4;CA7;4;M;4.0;16.0;0.0;Canon tram 4
1;AB;2024;407;5;CA5;35.8;P;10.0;3.58;10.0;IVA canon
1;AB;2024;407;6;CL1;22;M;0.4;8.8;0.0;Clavegueram tram 1
1;AB;2024;407;7;CL2;7;M;0.6;4.2;0.0;Clavegueram tram 2
1;AB;2024;407;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;408;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;408;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2024;408;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2024;408;4;CA7;4;M;4.0;16.0;0.0;Canon tram 4
1;AB;2024;408;5;CA5;35.8;P;10.0;3.58;10.0;IVA canon
1;AB;2024;408;6;CL1;22;M;0.4;8.8;0.0;Clavegueram tram 1
1;AB;2024;408;7;CL2;7;M;0.6;4.2;0.0;Clavegueram tram 2
1;AB;2024;408;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;473;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;473;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;473;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;473;4;CA7;1;M;4.0;4.0;0.0;Canon tram 4
1;AB;2025;473;5;CA5;23.8;P;10.0;2.38;10.0;IVA canon
1;AB;2025;473;6;CL1;19;M;0.4;7.6;0.0;Clavegueram tram 1
1;AB;2025;473;7;CL2;4;M;0.6;2.4;0.0;Clavegueram tram 2
1;AB;2025;473;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;474;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;474;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;474;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;474;4;CA7;3;M;4.0;12.0;0.0;Canon tram 4
1;AB;2025;474;5;CA5;31.8;P;10.0;3.18;10.0;IVA canon
1;AB;2025;474;6;CL1;21;M;0.4;8.4;0.0;Clavegueram tram 1
1;AB;2025;474;7;CL2;6;M;0.6;3.6;0.0;Clavegueram tram 2
1;AB;2025;474;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;475;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;475;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;475;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;475;4;CA7;2;M;4.0;8.0;0.0;Canon tram 4
1;AB;2025;475;5;CA5;27.8;P;10.0;2.78;10.0;IVA canon
1;AB;2025;475;6;CL1;20;M;0.4;8.0;0.0;Clavegueram tram 1
1;AB;2025;475;7;CL2;5;M;0.6;3.0;0.0;Clavegueram tram 2
1;AB;2025;475;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;476;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;476;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;476;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;476;4;CA7;2;M;4.0;8.0;0.0;Canon tram 4
1;AB;2025;476;5;CA5;27.8;P;10.0;2.78;10.0;IVA canon
1;AB;2025;476;6;CL1;20;M;0.4;8.0;0.0;Clavegueram tram 1
1;AB;2025;476;7;CL2;5;M;0.6;3.0;0.0;Clavegueram tram 2
1;AB;2025;476;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;477;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;477;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;477;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;477;4;CA7;3;M;4.0;12.0;0.0;Canon tram 4
1;AB;2025;477;5;CA5;31.8;P;10.0;3.18;10.0;IVA canon
1;AB;2025;477;6;CL1;21;M;0.4;8.4;0.0;Clavegueram tram 1
1;AB;2025;477;7;CL2;6;M;0.6;3.6;0.0;Clavegueram tram 2
1;AB;2025;477;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;478;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;478;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;478;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;478;4;CA7;4;M;4.0;16.0;0.0;Canon tram 4
1;AB;2025;478;5;CA5;35.8;P;10.0;3.58;10.0;IVA canon
1;AB;2025;478;6;CL1;22;M;0.4;8.8;0.0;Clavegueram tram 1
1;AB;2025;478;7;CL2;7;M;0.6;4.2;0.0;Clavegueram tram 2
1;AB;2025;478;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;479;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;479;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;479;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;479;4;CA7;4;M;4.0;16.0;0.0;Canon tram 4
1;AB;2025;479;5;CA5;35.8;P;10.0;3.58;10.0;IVA canon
1;AB;2025;479;6;CL1;22;M;0.4;8.8;0.0;Clavegueram tram 1
1;AB;2025;479;7;CL2;7;M;0.6;4.2;0.0;Clavegueram tram 2
1;AB;2025;479;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;480;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;480;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;480;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;480;4;CA7;8;M;4.0;32.0;0.0;Canon tram 4
1;AB;2025;480;5;CA5;51.8;P;10.0;5.18;10.0;IVA canon
1;AB;2025;480;6;CL1;26;M;0.4;10.4;0.0;Clavegueram tram 1
1;AB;2025;480;7;CL2;11;M;0.6;6.6;0.0;Clavegueram tram 2
1;AB;2025;480;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;481;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;481;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;481;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;481;4;CA7;7;M;4.0;28.0;0.0;Canon tram 4
1;AB;2025;481;5;CA5;47.8;P;10.0;4.78;10.0;IVA canon
1;AB;2025;481;6;CL1;25;M;0.4;10.0;0.0;Clavegueram tram 1
1;AB;2025;481;7;CL2;10;M;0.6;6.0;0.0;Clavegueram tram 2
1;AB;2025;481;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;482;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;482;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;482;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;482;4;CA7;3;M;4.0;12.0;0.0;Canon tram 4
1;AB;2025;482;5;CA5;31.8;P;10.0;3.18;10.0;IVA canon
1;AB;2025;482;6;CL1;21;M;0.4;8.4;0.0;Clavegueram tram 1
1;AB;2025;482;7;CL2;6;M;0.6;3.6;0.0;Clavegueram tram 2
1;AB;2025;482;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;483;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;483;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;483;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;483;4;CA7;4;M;4.0;16.0;0.0;Canon tram 4
1;AB;2025;483;5;CA5;35.8;P;10.0;3.58;10.0;IVA canon
1;AB;2025;483;6;CL1;22;M;0.4;8.8;0.0;Clavegueram tram 1
1;AB;2025;483;7;CL2;7;M;0.6;4.2;0.0;Clavegueram tram 2
1;AB;2025;483;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;484;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;484;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2025;484;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2025;484;4;CA7;2;M;4.0;8.0;0.0;Canon tram 4
1;AB;2025;484;5;CA5;27.8;P;10.0;2.78;10.0;IVA canon
1;AB;2025;484;6;CL1;20;M;0.4;8.0;0.0;Clavegueram tram 1
1;AB;2025;484;7;CL2;5;M;0.6;3.0;0.0;Clavegueram tram 2
1;AB;2025;484;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;322;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;322;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;322;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;322;4;CA7;3;M;4.0;12.0;0.0;Canon tram 4
1;AB;2026;322;5;CA5;31.8;P;10.0;3.18;10.0;IVA canon
1;AB;2026;322;6;CL1;21;M;0.4;8.4;0.0;Clavegueram tram 1
1;AB;2026;322;7;CL2;6;M;0.6;3.6;0.0;Clavegueram tram 2
1;AB;2026;322;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;323;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;323;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;323;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;323;4;CA7;5;M;4.0;20.0;0.0;Canon tram 4
1;AB;2026;323;5;CA5;39.8;P;10.0;3.98;10.0;IVA canon
1;AB;2026;323;6;CL1;23;M;0.4;9.2;0.0;Clavegueram tram 1
1;AB;2026;323;7;CL2;8;M;0.6;4.8;0.0;Clavegueram tram 2
1;AB;2026;323;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;324;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;324;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;324;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;324;4;CA7;2;M;4.0;8.0;0.0;Canon tram 4
1;AB;2026;324;5;CA5;27.8;P;10.0;2.78;10.0;IVA canon
1;AB;2026;324;6;CL1;20;M;0.4;8.0;0.0;Clavegueram tram 1
1;AB;2026;324;7;CL2;5;M;0.6;3.0;0.0;Clavegueram tram 2
1;AB;2026;324;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;325;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;325;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;325;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;325;4;CA7;2;M;4.0;8.0;0.0;Canon tram 4
1;AB;2026;325;5;CA5;27.8;P;10.0;2.78;10.0;IVA canon
1;AB;2026;325;6;CL1;20;M;0.4;8.0;0.0;Clavegueram tram 1
1;AB;2026;325;7;CL2;5;M;0.6;3.0;0.0;Clavegueram tram 2
1;AB;2026;325;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;326;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;326;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;326;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;326;4;CA7;6;M;4.0;24.0;0.0;Canon tram 4
1;AB;2026;326;5;CA5;43.8;P;10.0;4.38;10.0;IVA canon
1;AB;2026;326;6;CL1;24;M;0.4;9.6;0.0;Clavegueram tram 1
1;AB;2026;326;7;CL2;9;M;0.6;5.4;0.0;Clavegueram tram 2
1;AB;2026;326;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;327;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;327;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;327;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;327;4;CA7;5;M;4.0;20.0;0.0;Canon tram 4
1;AB;2026;327;5;CA5;39.8;P;10.0;3.98;10.0;IVA canon
1;AB;2026;327;6;CL1;23;M;0.4;9.2;0.0;Clavegueram tram 1
1;AB;2026;327;7;CL2;8;M;0.6;4.8;0.0;Clavegueram tram 2
1;AB;2026;327;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;328;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;328;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;328;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;328;4;CA7;8;M;4.0;32.0;0.0;Canon tram 4
1;AB;2026;328;5;CA5;51.8;P;10.0;5.18;10.0;IVA canon
1;AB;2026;328;6;CL1;26;M;0.4;10.4;0.0;Clavegueram tram 1
1;AB;2026;328;7;CL2;11;M;0.6;6.6;0.0;Clavegueram tram 2
1;AB;2026;328;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;329;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;329;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;329;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;329;4;CA7;5;M;4.0;20.0;0.0;Canon tram 4
1;AB;2026;329;5;CA5;39.8;P;10.0;3.98;10.0;IVA canon
1;AB;2026;329;6;CL1;23;M;0.4;9.2;0.0;Clavegueram tram 1
1;AB;2026;329;7;CL2;8;M;0.6;4.8;0.0;Clavegueram tram 2
1;AB;2026;329;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;409;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2024;409;2;CA5;5.4;P;10.0;0.54;10.0;IVA canon
1;AB;2024;409;3;CL1;9;M;0.4;3.6;0.0;Clavegueram tram 1
1;AB;2024;409;4;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;485;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;485;2;CA5;5.4;P;10.0;0.54;10.0;IVA canon
1;AB;2025;485;3;CL1;9;M;0.4;3.6;0.0;Clavegueram tram 1
1;AB;2025;485;4;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;486;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;486;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2025;486;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2025;486;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2025;486;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;487;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;487;2;CA5;5.4;P;10.0;0.54;10.0;IVA canon
1;AB;2025;487;3;CL1;9;M;0.4;3.6;0.0;Clavegueram tram 1
1;AB;2025;487;4;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;488;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;488;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2025;488;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2025;488;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2025;488;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;489;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;489;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2025;489;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2025;489;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2025;489;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;490;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;490;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2025;490;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2025;490;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2025;490;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;491;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;491;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2025;491;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2025;491;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2025;491;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;492;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;492;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2025;492;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2025;492;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2025;492;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;493;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;493;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2025;493;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2025;493;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2025;493;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;494;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;494;2;CA2;2;M;1.2;2.4;0.0;Canon tram 2
1;AB;2025;494;3;CA5;7.8;P;10.0;0.78;10.0;IVA canon
1;AB;2025;494;4;CL1;11;M;0.4;4.4;0.0;Clavegueram tram 1
1;AB;2025;494;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;495;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;495;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2025;495;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2025;495;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2025;495;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;496;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2025;496;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2025;496;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2025;496;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2025;496;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;330;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;330;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2026;330;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2026;330;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2026;330;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;331;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;331;2;CA5;5.4;P;10.0;0.54;10.0;IVA canon
1;AB;2026;331;3;CL1;9;M;0.4;3.6;0.0;Clavegueram tram 1
1;AB;2026;331;4;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;332;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;332;2;CA2;2;M;1.2;2.4;0.0;Canon tram 2
1;AB;2026;332;3;CA5;7.8;P;10.0;0.78;10.0;IVA canon
1;AB;2026;332;4;CL1;11;M;0.4;4.4;0.0;Clavegueram tram 1
1;AB;2026;332;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;333;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;333;2;CA2;2;M;1.2;2.4;0.0;Canon tram 2
1;AB;2026;333;3;CA5;7.8;P;10.0;0.78;10.0;IVA canon
1;AB;2026;333;4;CL1;11;M;0.4;4.4;0.0;Clavegueram tram 1
1;AB;2026;333;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;334;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;334;2;CA2;2;M;1.2;2.4;0.0;Canon tram 2
1;AB;2026;334;3;CA5;7.8;P;10.0;0.78;10.0;IVA canon
1;AB;2026;334;4;CL1;11;M;0.4;4.4;0.0;Clavegueram tram 1
1;AB;2026;334;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;335;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;335;2;CA2;2;M;1.2;2.4;0.0;Canon tram 2
1;AB;2026;335;3;CA5;7.8;P;10.0;0.78;10.0;IVA canon
1;AB;2026;335;4;CL1;11;M;0.4;4.4;0.0;Clavegueram tram 1
1;AB;2026;335;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;336;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;336;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2026;336;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2026;336;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2026;336;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;337;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;337;2;CA2;1;M;1.2;1.2;0.0;Canon tram 2
1;AB;2026;337;3;CA5;6.6;P;10.0;0.66;10.0;IVA canon
1;AB;2026;337;4;CL1;10;M;0.4;4.0;0.0;Clavegueram tram 1
1;AB;2026;337;5;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;338;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;338;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;338;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;338;4;CA5;19.8;P;10.0;1.98;10.0;IVA canon
1;AB;2026;338;5;CL1;18;M;0.4;7.2;0.0;Clavegueram tram 1
1;AB;2026;338;6;CL2;3;M;0.6;1.8;0.0;Clavegueram tram 2
1;AB;2026;338;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;339;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;339;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;339;3;CA6;2;M;2.4;4.8;0.0;Canon tram 3
1;AB;2026;339;4;CA5;17.4;P;10.0;1.74;10.0;IVA canon
1;AB;2026;339;5;CL1;17;M;0.4;6.8;0.0;Clavegueram tram 1
1;AB;2026;339;6;CL2;2;M;0.6;1.2;0.0;Clavegueram tram 2
1;AB;2026;339;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;340;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;340;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;340;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;340;4;CA5;19.8;P;10.0;1.98;10.0;IVA canon
1;AB;2026;340;5;CL1;18;M;0.4;7.2;0.0;Clavegueram tram 1
1;AB;2026;340;6;CL2;3;M;0.6;1.8;0.0;Clavegueram tram 2
1;AB;2026;340;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;341;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;341;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;341;3;CA6;2;M;2.4;4.8;0.0;Canon tram 3
1;AB;2026;341;4;CA5;17.4;P;10.0;1.74;10.0;IVA canon
1;AB;2026;341;5;CL1;17;M;0.4;6.8;0.0;Clavegueram tram 1
1;AB;2026;341;6;CL2;2;M;0.6;1.2;0.0;Clavegueram tram 2
1;AB;2026;341;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;342;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;342;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;342;3;CA6;2;M;2.4;4.8;0.0;Canon tram 3
1;AB;2026;342;4;CA5;17.4;P;10.0;1.74;10.0;IVA canon
1;AB;2026;342;5;CL1;17;M;0.4;6.8;0.0;Clavegueram tram 1
1;AB;2026;342;6;CL2;2;M;0.6;1.2;0.0;Clavegueram tram 2
1;AB;2026;342;7;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;343;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;343;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
1;AB;2026;343;3;CA6;3;M;2.4;7.2;0.0;Canon tram 3
1;AB;2026;343;4;CA7;1;M;4.0;4.0;0.0;Canon tram 4
1;AB;2026;343;5;CA5;23.8;P;10.0;2.38;10.0;IVA canon
1;AB;2026;343;6;CL1;19;M;0.4;7.6;0.0;Clavegueram tram 1
1;AB;2026;343;7;CL2;4;M;0.6;2.4;0.0;Clavegueram tram 2
1;AB;2026;343;8;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;344;1;CA1;9;M;0.6;5.4;0.0;Canon tram 1
1;AB;2026;344;2;CA2;6;M;1.2;7.2;0.0;Canon tram 2
